profile,step,delay,horizon,deployed_horizon,counterfactual_horizon,env_mean,env_std,decision_score,deployment_score,return_term,roughness_term,return_std_term,conditional_reference_mean
b3,48000,4,7,4,2,30.9375,20.5181884765625,-2.3326058387756348,-2.3326058387756348,-0.7574999928474426,-1.5859735012054443,0.010867690667510033,66.9921875
b3,48000,4,8,4,2,25.15625,9.417766571044922,-2.634822130203247,-2.634822130203247,-0.8731249570846558,-1.9945732355117798,0.23287612199783325,67.078125
b3,50000,0,2,2,2,338.5,80.29048919677734,0.0,0.0,0.0,-0.0,-0.0,
b3,50000,0,3,2,2,333.84375,85.18256378173828,-1.1730130910873413,-1.1730130910873413,-0.09312500059604645,-0.9820465445518494,-0.09784148633480072,
b3,50000,0,4,2,2,335.3125,85.13277435302734,-1.7855714559555054,-1.7855714559555054,-0.0637499988079071,-1.6249756813049316,-0.09684570133686066,
b3,50000,0,5,2,2,329.65625,98.4640121459961,-2.6564831733703613,-2.6564831733703613,-0.17687499523162842,-2.1161375045776367,-0.3634704649448395,
b3,50000,0,6,2,2,326.65625,109.99675750732422,-3.321104049682617,-3.321104049682617,-0.2368749976158142,-2.4901037216186523,-0.5941253304481506,
b3,50000,0,7,2,2,327.1875,109.91571044921875,-3.6056666374206543,-3.6056666374206543,-0.22624999284744263,-2.786912202835083,-0.5925043821334839,
b3,50000,0,8,2,2,327.1875,109.83465576171875,-3.758782386779785,-3.758782386779785,-0.22624999284744263,-2.9416491985321045,-0.5908833146095276,
b3,52000,0,2,2,2,319.46875,112.03849029541016,0.0,0.0,0.0,-0.0,-0.0,792.9765625
b3,52000,0,3,2,2,321.1875,111.91331481933594,-0.7082825303077698,-0.7082825303077698,0.03437500074505806,-0.7451610565185547,0.0025035094004124403,799.546875
b3,52000,0,4,2,2,321.34375,112.22176361083984,-1.3676635026931763,-1.3676635026931763,0.03749999776482582,-1.4014980792999268,-0.0036654663272202015,821.03125
b3,52000,0,5,2,2,320.53125,112.90481567382812,-2.0867319107055664,-2.0867319107055664,0.021250000223517418,-2.0906553268432617,-0.017326507717370987,836.078125
b3,52000,0,6,2,2,328.90625,97.73444366455078,-1.9922863245010376,-1.9922863245010376,0.1887499988079071,-2.4671173095703125,0.286080926656723,836.5625
b3,52000,0,7,2,2,328.0625,98.1882553100586,-2.625676155090332,-2.625676155090332,0.171875,-3.0745558738708496,0.2770046889781952,832.8984375
b3,52000,0,8,2,2,324.5,101.18856048583984,-3.3116350173950195,-3.3116350173950195,0.10062500089406967,-3.629258632659912,0.21699859201908112,830.828125
b3,54000,0,2,2,2,334.5,90.2693862915039,0.0,0.0,0.0,-0.0,-0.0,796.9140625
b3,54000,0,3,2,2,335.3125,89.82672119140625,-1.1270920038223267,-1.1270920038223267,0.016249999403953552,-1.1521953344345093,0.008853301405906677,792.9765625
b3,54000,0,4,2,2,136.15625,182.56301879882812,-7.877901077270508,-7.877901077270508,-3.966874837875366,-2.065153121948242,-1.8458726406097412,402.8671875
b3,54000,0,5,2,2,132.875,184.32473754882812,-8.719639778137207,-8.719639778137207,-4.03249979019165,-2.806032419204712,-1.881106972694397,401.1796875
b3,54000,0,6,2,2,139.46875,183.62887573242188,-9.202239036560059,-9.202239036560059,-3.900624990463257,-3.4344241619110107,-1.8671897649765015,410.7734375
b3,54000,0,7,2,2,140.53125,182.77325439453125,-9.71096420288086,-9.71096420288086,-3.8793749809265137,-3.981511354446411,-1.8500772714614868,451.796875
b3,54000,0,8,2,2,171.6875,179.74380493164062,-9.504006385803223,-9.504006385803223,-3.2562499046325684,-4.458268165588379,-1.7894883155822754,489.921875
b4,36000,0,2,2,2,332.78125,88.22900390625,0.0,0.0,0.0,-0.0,-0.0,836.953125
b4,36000,0,3,2,2,335.5625,86.80111694335938,-0.850041389465332,-0.850041389465332,0.05562499910593033,-0.9342241287231445,0.028557738289237022,838.203125
b4,36000,0,4,2,2,331.78125,100.65681457519531,-1.246566653251648,-1.246566653251648,-0.019999999552965164,-0.9780104160308838,-0.2485562115907669,839.2109375
b4,36000,0,5,2,2,332.21875,100.99496459960938,-2.1103429794311523,-2.1103429794311523,-0.011249999515712261,-1.8437738418579102,-0.255319207906723,835.421875
b4,36000,0,6,2,2,332.21875,101.27799224853516,-2.8302297592163086,-2.8302297592163086,-0.011249999515712261,-2.558000087738037,-0.2609797716140747,833.375
b4,36000,0,7,2,2,328.84375,103.97748565673828,-3.6480774879455566,-3.6480774879455566,-0.07874999940395355,-3.2543580532073975,-0.31496962904930115,833.203125
b4,36000,0,8,2,2,334.34375,92.09050750732422,-4.351839065551758,-4.351839065551758,0.03125,-4.305859088897705,-0.0772300735116005,835.0546875
b4,38000,2,2,3,2,335.0,93.03427124023438,2.018423557281494,2.018423557281494,0.7549999952316284,1.1307201385498047,0.13270354270935059,
b4,38000,2,3,3,2,297.25,99.66944885253906,0.0,0.0,0.0,-0.0,-0.0,
b4,38000,2,4,3,2,199.03125,75.25933837890625,-2.398780345916748,-2.398780345916748,-1.9643748998641968,-0.9226076602935791,0.48820218443870544,
b4,38000,2,5,3,2,105.9375,55.13616180419922,-4.628329753875732,-4.628329753875732,-3.826249837875366,-1.692745566368103,0.8906657099723816,
b4,38000,2,6,3,2,81.90625,49.35481262207031,-5.660908222198486,-5.660908222198486,-4.306874752044678,-2.3603262901306152,1.006292700767517,
b4,38000,2,7,3,2,95.5625,75.6054458618164,-6.514114856719971,-6.514114856719971,-4.033750057220459,-2.9616446495056152,0.48128005862236023,
b4,38000,2,8,3,2,106.5,106.8611831665039,-7.4748005867004395,-7.4748005867004395,-3.81499981880188,-3.5159661769866943,-0.1438346803188324,
b4,40000,2,2,3,4,111.0,43.17333984375,0.41896188259124756,0.41896188259124756,-2.1943750381469727,1.4658013582229614,1.1475355625152588,236.2578125
b4,40000,2,3,3,4,220.71875,100.55011749267578,0.0,0.0,0.0,-0.0,-0.0,527.8203125
b4,40000,2,4,3,4,304.125,118.13095092773438,0.5630011558532715,0.5630011558532715,1.6681249141693115,-0.7535070776939392,-0.35161665081977844,700.2734375
b4,40000,2,5,3,4,305.5,119.42753601074219,0.20831260085105896,0.20831260085105896,1.6956249475479126,-1.1097639799118042,-0.37754836678504944,706.3359375
b4,40000,2,6,3,4,185.0,135.74240112304688,-2.5744996070861816,-2.5744996070861816,-0.7143749594688416,-1.1562789678573608,-0.7038456797599792,491.4453125
b4,40000,2,7,3,4,194.15625,136.6043701171875,-2.454904556274414,-2.454904556274414,-0.53125,-1.202569603919983,-0.7210850119590759,439.953125
b4,40000,2,8,3,4,169.28125,136.9747314453125,-3.1268491744995117,-3.1268491744995117,-1.028749942779541,-1.3696069717407227,-0.728492259979248,434.671875
b4,42000,6,2,7,3,46.96875,35.753047943115234,2.733964681625366,2.733964681625366,0.07999999821186066,2.5237226486206055,0.1302420049905777,
b4,42000,6,3,7,3,40.4375,18.260164260864258,3.063880681991577,3.063880681991577,-0.05062500014901161,2.634406089782715,0.4800996780395508,
b4,42000,6,4,7,3,41.53125,30.528657913208008,0.6421047449111938,0.6421047449111938,-0.028749998658895493,0.43612492084503174,0.2347297966480255,
b4,42000,6,5,7,3,54.53125,52.99881362915039,0.25833067297935486,0.25833067297935486,0.23124998807907104,0.24175399541854858,-0.21467331051826477,
b4,42000,6,6,7,3,49.53125,47.59135055541992,0.06486383825540543,0.06486383825540543,0.13124999403953552,0.0401378870010376,-0.1065240427851677,
b4,42000,6,7,7,3,42.96875,42.2651481628418,0.0,0.0,0.0,-0.0,-0.0,
b4,42000,6,8,7,3,34.3125,21.01255226135254,-0.6148697137832642,-0.6148697137832642,-0.1731249988079071,-0.866796612739563,0.42505189776420593,
b4,44000,6,2,7,2,17.96875,11.375643730163574,3.197141170501709,3.197141170501709,0.038750000298023224,3.208881139755249,-0.05048997700214386,50.828125
b4,44000,6,3,7,2,12.09375,8.464482307434082,1.7463493347167969,1.7463493347167969,-0.07874999940395355,1.817366123199463,0.007733249571174383,25.25
b4,44000,6,4,7,2,22.09375,16.022171020507812,1.3405656814575195,1.3405656814575195,0.12124999612569809,1.3627361059188843,-0.1434205174446106,80.1796875
b4,44000,6,5,7,2,15.0625,9.476739883422852,0.7680120468139648,0.7680120468139648,-0.019375000149011612,0.7998989820480347,-0.012511901557445526,48.8359375
b4,44000,6,6,7,2,14.65625,9.204649925231934,0.3833243250846863,0.3833243250846863,-0.027499999850988388,0.4178944230079651,-0.007070102728903294,46.4765625
b4,44000,6,7,7,2,16.03125,8.851144790649414,0.0,0.0,0.0,-0.0,-0.0,44.5390625
b4,44000,6,8,7,2,16.5,7.909646034240723,-0.18265527486801147,-0.18265527486801147,0.009374999441206455,-0.2108602523803711,0.01882997527718544,43.46875
b4,46000,4,2,5,2,112.1875,64.93672180175781,3.6626076698303223,3.6626076698303223,2.013749837875366,2.5667378902435303,-0.9178800582885742,
b4,46000,4,3,5,2,24.25,26.838638305664062,1.3656806945800781,1.3656806945800781,0.2549999952316284,1.266599178314209,-0.15591846406459808,
b4,46000,4,4,5,2,14.3125,20.31846046447754,0.5848859548568726,0.5848859548568726,0.05624999850988388,0.5541508793830872,-0.025514908134937286,
b4,46000,4,5,5,2,11.5,19.042715072631836,0.0,0.0,0.0,-0.0,-0.0,
b4,46000,4,6,5,2,5.875,8.855612754821777,-0.4311372637748718,-0.4311372637748718,-0.11249999701976776,-0.5223792791366577,0.20374204218387604,
b4,46000,4,7,5,2,5.84375,9.236846923828125,-0.9711546301841736,-0.9711546301841736,-0.11312499642372131,-1.0541470050811768,0.1961173564195633,
b4,46000,4,8,5,2,12.84375,18.486665725708008,-1.3453969955444336,-1.3453969955444336,0.026874998584389687,-1.3833930492401123,0.011120987124741077,
b4,48000,4,2,5,2,120.53125,90.2115478515625,1.8451775312423706,1.8451775312423706,0.7581250071525574,1.9264938831329346,-0.8394414186477661,379.7265625
b4,48000,4,3,5,2,121.46875,81.5571060180664,1.491524338722229,1.491524338722229,0.7768749594688416,1.3810019493103027,-0.6663526296615601,286.625
b4,48000,4,4,5,2,104.21875,56.95981979370117,1.0720406770706177,1.0720406770706177,0.43187499046325684,0.8145725727081299,-0.17440688610076904,246.6171875
b4,48000,4,5,5,2,82.625,48.23947525024414,0.0,0.0,0.0,-0.0,-0.0,211.015625
b4,48000,4,6,5,2,64.84375,37.4650764465332,-0.7810961008071899,-0.7810961008071899,-0.3556250035762787,-0.6409590244293213,0.21548797190189362,164.8828125
b4,48000,4,7,5,2,57.59375,33.49333572387695,-1.237694501876831,-1.237694501876831,-0.5006250143051147,-1.0319923162460327,0.29492276906967163,154.671875
b4,48000,4,8,5,2,64.15625,39.93675231933594,-1.652602195739746,-1.652602195739746,-0.36937499046325684,-1.4492816925048828,0.16605445742607117,146.5078125
b4,50000,0,2,2,2,338.0625,77.94426727294922,0.0,0.0,0.0,-0.0,-0.0,
b4,50000,0,3,2,2,338.34375,78.66050720214844,-0.7566279172897339,-0.7566279172897339,0.005624999757856131,-0.7479281425476074,-0.014324798248708248,
b4,50000,0,4,2,2,335.96875,82.06646728515625,-1.3503541946411133,-1.3503541946411133,-0.041874997317790985,-1.226035237312317,-0.08244399726390839,
b4,50000,0,5,2,2,331.28125,86.8620376586914,-2.8514015674591064,-2.8514015674591064,-0.1356249898672104,-2.537421226501465,-0.178355410695076,
b4,50000,0,6,2,2,319.53125,91.87116241455078,-3.9251134395599365,-3.9251134395599365,-0.37062498927116394,-3.2759504318237305,-0.27853789925575256,
b4,50000,0,7,2,2,290.8125,122.36048889160156,-5.553375244140625,-5.553375244140625,-0.9449999928474426,-3.720050811767578,-0.8883244395256042,
b4,50000,0,8,2,2,262.78125,159.87899780273438,-7.224522590637207,-7.224522590637207,-1.5056250095367432,-4.080202579498291,-1.6386945247650146,
b4,52000,0,2,2,2,317.25,112.28924560546875,0.0,0.0,0.0,-0.0,-0.0,754.453125
b4,52000,0,3,2,2,324.6875,98.80487060546875,-0.40196964144706726,-0.40196964144706726,0.14874999225139618,-0.8204071521759033,0.2696875035762787,770.8515625
b4,52000,0,4,2,2,321.9375,97.26058197021484,-1.2051455974578857,-1.2051455974578857,0.09375,-1.5994688272476196,0.3005732595920563,805.7265625
b4,52000,0,5,2,2,317.03125,102.83860778808594,-2.5315887928009033,-2.5315887928009033,-0.0043750000186264515,-2.716226577758789,0.18901275098323822,821.1796875
b4,52000,0,6,2,2,314.15625,101.93106842041016,-3.358829975128174,-3.358829975128174,-0.06187499687075615,-3.5041184425354004,0.20716354250907898,823.578125
b4,52000,0,7,2,2,313.75,103.06126403808594,-3.8877499103546143,-3.8877499103546143,-0.07000000029802322,-4.002309322357178,0.184559628367424,822.1484375
b4,52000,0,8,2,2,301.5625,111.07821655273438,-4.722259044647217,-4.722259044647217,-0.3137499988079071,-4.432729721069336,0.024220580235123634,819.7734375
b4,54000,0,2,2,2,330.5,89.85682678222656,0.0,0.0,0.0,-0.0,-0.0,821.71875
b4,54000,0,3,2,2,332.1875,90.27334594726562,-1.0393493175506592,-1.0393493175506592,0.03374999761581421,-1.0647690296173096,-0.008330383338034153,819.6640625
b4,54000,0,4,2,2,328.5,101.5024642944336,-2.158646821975708,-2.158646821975708,-0.03999999910593033,-1.8857340812683105,-0.23291274905204773,816.703125
b4,54000,0,5,2,2,328.4375,103.6607894897461,-2.8872272968292236,-2.8872272968292236,-0.04124999791383743,-2.5698981285095215,-0.2760792374610901,810.046875
b4,54000,0,6,2,2,329.71875,104.034912109375,-3.467607021331787,-3.467607021331787,-0.015625,-3.1684203147888184,-0.28356170654296875,767.75
b4,54000,0,7,2,2,310.625,115.80121612548828,-4.621606826782227,-4.621606826782227,-0.3974999785423279,-3.7052195072174072,-0.5188877582550049,741.171875
b4,54000,0,8,2,2,224.75,133.14910888671875,-7.176438331604004,-7.176438331604004,-2.115000009536743,-4.195592880249023,-0.8658456206321716,358.4609375
b5,36000,0,2,2,2,338.5859375,91.63382720947266,0.0,0.0,0.0,0.0,0.0,838.234375
b5,36000,0,3,2,2,338.4609375,94.86609649658203,-0.125,-0.125,-0.125,0.0,0.0,840.4921875
b5,36000,0,4,2,2,338.46875,97.71321868896484,-0.1171875,-0.1171875,-0.1171875,0.0,0.0,841.75
b5,36000,0,5,2,2,335.28125,107.78340911865234,-3.3046875,-3.3046875,-3.3046875,0.0,0.0,842.25
b5,36000,0,6,2,2,337.3046875,102.35826110839844,-1.28125,-1.28125,-1.28125,0.0,0.0,840.4296875
b5,36000,0,7,2,2,338.1953125,99.13516998291016,-0.390625,-0.390625,-0.390625,0.0,0.0,840.546875
b5,36000,0,8,2,2,337.78125,99.44328308105469,-0.8046875,-0.8046875,-0.8046875,0.0,0.0,841.515625
b5,38000,2,2,2,2,320.40625,100.59683990478516,0.0,0.0,0.0,0.0,0.0,
b5,38000,2,3,2,2,204.8515625,72.54417419433594,-115.5546875,-115.5546875,-115.5546875,0.0,0.0,
b5,38000,2,4,2,2,137.8359375,91.71497344970703,-182.5703125,-182.5703125,-182.5703125,0.0,0.0,
b5,38000,2,5,2,2,74.7421875,27.154430389404297,-245.6640625,-245.6640625,-245.6640625,0.0,0.0,
b5,38000,2,6,2,2,67.15625,27.445524215698242,-253.25,-253.25,-253.25,0.0,0.0,
b5,38000,2,7,2,2,45.5,15.735112190246582,-274.90625,-274.90625,-274.90625,0.0,0.0,
b5,38000,2,8,2,2,39.4921875,17.06879234313965,-280.9140625,-280.9140625,-280.9140625,0.0,0.0,
b5,40000,2,2,3,3,333.0,98.35832214355469,0.0,0.0,0.0,0.0,0.0,718.1328125
b5,40000,2,3,3,3,337.03125,100.14215087890625,4.03125,4.03125,4.03125,0.0,0.0,722.1640625
b5,40000,2,4,3,3,333.375,100.62383270263672,0.375,0.375,0.375,0.0,0.0,709.0078125
b5,40000,2,5,3,3,321.6328125,98.81729125976562,-11.3671875,-11.3671875,-11.3671875,0.0,0.0,676.4921875
b5,40000,2,6,3,3,209.1640625,142.09002685546875,-123.8359375,-123.8359375,-123.8359375,0.0,0.0,523.1328125
b5,40000,2,7,3,3,172.4453125,155.4479217529297,-160.5546875,-160.5546875,-160.5546875,0.0,0.0,378.7421875
b5,40000,2,8,3,3,174.2421875,158.14064025878906,-158.7578125,-158.7578125,-158.7578125,0.0,0.0,396.296875
b5,42000,6,2,3,3,32.0390625,19.358219146728516,-7.359375,-7.359375,-7.359375,0.0,0.0,
b5,42000,6,3,3,3,39.3984375,44.61315155029297,0.0,0.0,0.0,0.0,0.0,
b5,42000,6,4,3,3,32.765625,33.383304595947266,-6.6328125,-6.6328125,-6.6328125,0.0,0.0,
b5,42000,6,5,3,3,26.265625,21.317716598510742,-13.1328125,-13.1328125,-13.1328125,0.0,0.0,
b5,42000,6,6,3,3,32.6796875,31.85953712463379,-6.71875,-6.71875,-6.71875,0.0,0.0,
b5,42000,6,7,3,3,30.421875,29.05695152282715,-8.9765625,-8.9765625,-8.9765625,0.0,0.0,
b5,42000,6,8,3,3,27.34375,20.687192916870117,-12.0546875,-12.0546875,-12.0546875,0.0,0.0,
b5,44000,6,2,3,3,28.4453125,16.5905704498291,-14.5078125,-14.5078125,-14.5078125,0.0,0.0,84.578125
b5,44000,6,3,3,3,42.953125,33.0961799621582,0.0,0.0,0.0,0.0,0.0,136.6953125
b5,44000,6,4,3,3,29.9609375,20.81330680847168,-12.9921875,-12.9921875,-12.9921875,0.0,0.0,92.34375
b5,44000,6,5,3,3,24.9375,14.682977676391602,-18.015625,-18.015625,-18.015625,0.0,0.0,69.4765625
b5,44000,6,6,3,3,21.6328125,12.410222053527832,-21.3203125,-21.3203125,-21.3203125,0.0,0.0,65.9140625
b5,44000,6,7,3,3,23.6796875,13.524823188781738,-19.2734375,-19.2734375,-19.2734375,0.0,0.0,70.03125
b5,44000,6,8,3,3,22.578125,14.573417663574219,-20.375,-20.375,-20.375,0.0,0.0,68.6484375
b5,46000,4,2,2,2,122.671875,53.76323699951172,82.0625,82.0625,82.0625,0.0,0.0,
b5,46000,4,3,2,2,40.609375,16.205821990966797,0.0,0.0,0.0,0.0,0.0,
b5,46000,4,4,2,2,30.1640625,18.767398834228516,-10.4453125,-10.4453125,-10.4453125,0.0,0.0,
b5,46000,4,5,2,2,26.25,16.980688095092773,-14.359375,-14.359375,-14.359375,0.0,0.0,
b5,46000,4,6,2,2,20.09375,12.577532768249512,-20.515625,-20.515625,-20.515625,0.0,0.0,
b5,46000,4,7,2,2,13.96875,12.863428115844727,-26.640625,-26.640625,-26.640625,0.0,0.0,
b5,46000,4,8,2,2,13.609375,11.886990547180176,-27.0,-27.0,-27.0,0.0,0.0,
b5,48000,4,2,2,2,103.9609375,89.37617492675781,0.0,0.0,0.0,0.0,0.0,264.1875
b5,48000,4,3,2,2,93.8984375,83.99588775634766,-10.0625,-10.0625,-10.0625,0.0,0.0,306.5390625
b5,48000,4,4,2,2,73.8203125,43.86634826660156,-30.140625,-30.140625,-30.140625,0.0,0.0,188.0078125
b5,48000,4,5,2,2,69.46875,38.824310302734375,-34.4921875,-34.4921875,-34.4921875,0.0,0.0,173.5546875
b5,48000,4,6,2,2,61.1953125,35.8549690246582,-42.765625,-42.765625,-42.765625,0.0,0.0,143.8828125
b5,48000,4,7,2,2,57.65625,30.959508895874023,-46.3046875,-46.3046875,-46.3046875,0.0,0.0,155.9453125
b5,48000,4,8,2,2,59.0703125,37.047725677490234,-44.890625,-44.890625,-44.890625,0.0,0.0,156.1640625
b5,50000,0,2,4,4,333.109375,85.17227172851562,0.0,0.0,0.0,0.0,0.0,
b5,50000,0,3,4,4,333.3203125,84.55794525146484,0.2109375,0.2109375,0.2109375,0.0,0.0,
b5,50000,0,4,4,4,333.375,84.64134216308594,0.265625,0.265625,0.265625,0.0,0.0,
b5,50000,0,5,4,4,333.0,84.93527221679688,-0.109375,-0.109375,-0.109375,0.0,0.0,
b5,50000,0,6,4,4,331.96875,85.03086853027344,-1.140625,-1.140625,-1.140625,0.0,0.0,
b5,50000,0,7,4,4,331.6796875,84.75321960449219,-1.4296875,-1.4296875,-1.4296875,0.0,0.0,
b5,50000,0,8,4,4,331.8203125,84.5697250366211,-1.2890625,-1.2890625,-1.2890625,0.0,0.0,
b5,52000,0,2,4,4,340.3046875,94.66896057128906,-0.265625,-0.265625,-0.265625,0.0,0.0,827.90625
b5,52000,0,3,4,4,340.1015625,95.05243682861328,-0.46875,-0.46875,-0.46875,0.0,0.0,828.2734375
b5,52000,0,4,4,4,340.5703125,96.96896362304688,0.0,0.0,0.0,0.0,0.0,828.40625
b5,52000,0,5,4,4,339.421875,97.71080017089844,-1.1484375,-1.1484375,-1.1484375,0.0,0.0,827.7109375
b5,52000,0,6,4,4,338.8671875,98.61457061767578,-1.703125,-1.703125,-1.703125,0.0,0.0,828.8515625
b5,52000,0,7,4,4,339.453125,97.25907135009766,-1.1171875,-1.1171875,-1.1171875,0.0,0.0,828.828125
b5,52000,0,8,4,4,339.96875,97.13230895996094,-0.6015625,-0.6015625,-0.6015625,0.0,0.0,828.921875
b5,54000,0,2,5,5,345.328125,93.18338012695312,0.3984375,0.3984375,0.3984375,0.0,0.0,829.7265625
b5,54000,0,3,5,5,345.484375,93.68480682373047,0.5546875,0.5546875,0.5546875,0.0,0.0,831.9375
b5,54000,0,4,5,5,344.9296875,94.10426330566406,0.0,0.0,0.0,0.0,0.0,832.234375
b5,54000,0,5,5,5,345.75,93.27605438232422,0.8203125,0.8203125,0.8203125,0.0,0.0,832.1953125
b5,54000,0,6,5,5,345.5625,94.51824951171875,0.6328125,0.6328125,0.6328125,0.0,0.0,831.859375
b5,54000,0,7,5,5,344.3359375,97.66758728027344,-0.59375,-0.59375,-0.59375,0.0,0.0,831.8125
b5,54000,0,8,5,5,343.6796875,97.51841735839844,-1.25,-1.25,-1.25,0.0,0.0,827.8515625
